t,Node_ID,Temp,Moist
25-Mar-2022 23:29:53,9,24.63,53.88
25-Mar-2022 23:30:28,11,23.94,63.67
25-Mar-2022 23:32:06,6,23.94,50.2
25-Mar-2022 23:36:11,8,24.29,52.24
25-Mar-2022 23:39:04,7,24.29,51.02
25-Mar-2022 23:39:14,1,23.59,68.57
25-Mar-2022 23:41:05,10,24.29,59.18
25-Mar-2022 23:42:04,4,24.29,73.88
25-Mar-2022 23:43:37,3,24.29,53.47
25-Mar-2022 23:45:45,12,23.94,45.71
25-Mar-2022 23:48:19,5,23.59,50.61
25-Mar-2022 23:49:46,9,24.63,53.47
25-Mar-2022 23:50:23,11,23.59,64.9
25-Mar-2022 23:52:01,6,23.94,49.8
25-Mar-2022 23:56:05,8,24.29,52.24
25-Mar-2022 23:58:58,7,23.94,51.02
25-Mar-2022 23:59:06,1,23.59,68.57
26-Mar-2022 00:01:58,4,23.94,73.88
26-Mar-2022 00:03:31,3,23.94,53.06
26-Mar-2022 00:05:40,12,23.94,45.71
26-Mar-2022 00:08:13,5,23.59,50.61
26-Mar-2022 00:09:40,9,24.29,53.47
26-Mar-2022 00:11:56,6,23.59,50.2
26-Mar-2022 00:16:00,8,23.94,52.24
26-Mar-2022 00:18:52,7,23.94,50.61
26-Mar-2022 00:19:00,1,23.24,68.57
26-Mar-2022 00:20:55,10,24.29,59.18
26-Mar-2022 00:21:53,4,23.94,73.47
26-Mar-2022 00:23:26,3,23.94,53.06
26-Mar-2022 00:25:33,12,23.94,45.71
26-Mar-2022 00:28:08,5,23.24,50.61
26-Mar-2022 00:29:34,9,24.29,53.47
26-Mar-2022 00:31:51,6,23.59,49.8
26-Mar-2022 00:35:54,8,23.94,52.24
26-Mar-2022 00:38:45,7,23.94,50.61
26-Mar-2022 00:38:54,1,23.24,68.57
26-Mar-2022 00:40:50,10,23.94,58.78
26-Mar-2022 00:41:47,4,23.94,73.06
26-Mar-2022 00:43:21,3,23.94,53.06
26-Mar-2022 00:45:28,12,23.59,45.71
26-Mar-2022 00:48:02,5,23.24,50.61
26-Mar-2022 00:49:28,9,24.29,53.47
26-Mar-2022 00:51:46,6,23.59,49.8
26-Mar-2022 00:58:39,7,23.94,50.61
26-Mar-2022 00:58:47,1,23.24,68.16
26-Mar-2022 01:01:42,4,23.94,73.47
26-Mar-2022 01:03:16,3,23.94,53.06
26-Mar-2022 01:05:22,12,23.59,45.71
26-Mar-2022 01:07:56,5,23.24,50.61
26-Mar-2022 01:09:21,9,23.94,53.47
26-Mar-2022 01:11:41,6,23.59,50.2
26-Mar-2022 01:15:43,8,23.59,52.24
26-Mar-2022 01:18:33,7,23.94,50.61
26-Mar-2022 01:18:42,1,23.24,68.16
26-Mar-2022 01:20:39,10,23.94,59.18
26-Mar-2022 01:21:36,4,23.59,73.47
26-Mar-2022 01:23:10,3,23.59,53.06
26-Mar-2022 01:27:50,5,23.24,50.2
26-Mar-2022 01:29:16,9,23.94,53.06
26-Mar-2022 01:31:37,6,23.24,50.2
26-Mar-2022 01:35:37,8,23.59,52.24
26-Mar-2022 01:38:27,7,23.59,50.61
26-Mar-2022 01:38:35,1,23.24,67.76
26-Mar-2022 01:40:34,10,23.59,58.78
26-Mar-2022 01:41:31,4,23.59,73.06
26-Mar-2022 01:43:04,3,23.59,53.06
26-Mar-2022 01:45:11,12,23.24,45.71
26-Mar-2022 01:47:45,5,22.9,50.2
26-Mar-2022 01:49:09,9,23.94,53.06
26-Mar-2022 01:51:32,6,23.24,50.2
26-Mar-2022 01:55:32,8,23.59,52.24
26-Mar-2022 01:58:21,7,23.59,50.61
26-Mar-2022 01:58:29,1,23.24,68.16
26-Mar-2022 02:00:29,10,23.59,58.78
26-Mar-2022 02:01:25,4,23.59,73.06
26-Mar-2022 02:02:58,3,23.59,52.65
26-Mar-2022 02:05:05,12,23.24,45.71
26-Mar-2022 02:07:39,5,22.9,50.61
26-Mar-2022 02:09:03,9,23.94,53.06
26-Mar-2022 02:11:27,6,23.24,50.2
26-Mar-2022 02:15:27,8,23.24,52.24
26-Mar-2022 02:18:15,7,23.59,50.61
26-Mar-2022 02:18:24,1,22.9,68.16
26-Mar-2022 02:20:25,10,23.59,58.78
26-Mar-2022 02:21:20,4,23.59,72.65
26-Mar-2022 02:22:52,3,23.59,53.06
26-Mar-2022 02:24:59,12,23.24,45.71
26-Mar-2022 02:27:33,5,22.9,50.2
26-Mar-2022 02:28:57,9,23.59,53.06
26-Mar-2022 02:31:23,6,23.24,50.2
26-Mar-2022 02:35:22,8,23.24,52.24
26-Mar-2022 02:38:10,7,23.59,50.61
26-Mar-2022 02:38:16,1,22.9,67.76
26-Mar-2022 02:40:20,10,23.24,58.78
26-Mar-2022 02:41:15,4,23.59,73.06
26-Mar-2022 02:42:46,3,23.59,52.65
26-Mar-2022 02:44:54,12,23.24,45.71
26-Mar-2022 02:47:27,5,22.9,51.02
26-Mar-2022 02:48:50,9,23.59,53.06
26-Mar-2022 02:51:18,6,23.24,50.2
26-Mar-2022 02:58:03,7,23.59,50.61
26-Mar-2022 02:58:07,1,22.9,67.76
26-Mar-2022 03:00:15,10,23.24,58.78
26-Mar-2022 03:01:10,4,23.24,73.06
26-Mar-2022 03:02:41,3,23.24,52.65
26-Mar-2022 03:04:47,12,22.9,45.71
26-Mar-2022 03:07:21,5,22.9,50.61
26-Mar-2022 03:08:44,9,23.59,53.06
26-Mar-2022 03:11:13,6,22.9,50.2
26-Mar-2022 03:17:57,7,23.24,50.61
26-Mar-2022 03:18:01,1,22.9,67.76
26-Mar-2022 03:21:04,4,23.24,72.24
26-Mar-2022 03:22:35,3,23.24,52.65
26-Mar-2022 03:24:43,12,22.9,45.71
26-Mar-2022 03:27:15,5,22.55,50.61
26-Mar-2022 03:28:38,9,23.24,53.06
26-Mar-2022 03:31:08,6,22.9,50.2
26-Mar-2022 03:35:05,8,22.9,51.84
26-Mar-2022 03:37:52,7,23.24,50.61
26-Mar-2022 03:37:55,1,22.9,67.76
26-Mar-2022 03:40:06,10,22.9,58.78
26-Mar-2022 03:40:58,4,23.24,72.24
26-Mar-2022 03:42:30,3,23.24,52.65
26-Mar-2022 03:44:37,12,22.9,45.71
26-Mar-2022 03:47:09,5,22.55,50.61
26-Mar-2022 03:48:32,9,23.24,52.65
26-Mar-2022 03:51:03,6,22.9,50.2
26-Mar-2022 03:54:59,8,22.9,52.24
26-Mar-2022 03:57:45,7,23.24,50.61
26-Mar-2022 03:57:48,1,22.9,67.35
26-Mar-2022 04:00:01,10,22.9,58.78
26-Mar-2022 04:00:53,4,23.24,72.24
26-Mar-2022 04:02:24,3,22.9,52.65
26-Mar-2022 04:04:30,12,22.55,45.71
26-Mar-2022 04:07:03,5,22.55,50.61
26-Mar-2022 04:08:26,9,23.24,52.65
26-Mar-2022 04:10:58,6,22.9,50.2
26-Mar-2022 04:14:54,8,22.9,51.84
26-Mar-2022 04:17:40,7,23.24,50.61
26-Mar-2022 04:17:43,1,22.55,67.76
26-Mar-2022 04:19:56,10,22.9,58.78
26-Mar-2022 04:20:48,4,22.9,72.65
26-Mar-2022 04:22:19,3,22.9,52.65
26-Mar-2022 04:24:26,12,22.55,45.71
26-Mar-2022 04:26:58,5,22.55,50.61
26-Mar-2022 04:28:21,9,23.24,53.47
26-Mar-2022 04:30:53,6,22.55,50.2
26-Mar-2022 04:34:48,8,22.55,52.24
26-Mar-2022 04:37:33,7,22.9,50.61
26-Mar-2022 04:37:37,1,22.55,67.35
26-Mar-2022 04:39:52,10,22.55,58.78
26-Mar-2022 04:40:43,4,22.9,72.65
26-Mar-2022 04:42:14,3,22.9,52.65
26-Mar-2022 04:44:20,12,22.55,45.31
26-Mar-2022 04:46:52,5,22.2,50.61
26-Mar-2022 04:48:14,9,22.9,52.65
26-Mar-2022 04:50:49,6,22.55,49.8
26-Mar-2022 04:54:43,8,22.55,51.84
26-Mar-2022 04:57:28,7,22.9,50.61
26-Mar-2022 04:57:31,1,22.55,67.76
26-Mar-2022 04:59:47,10,22.55,58.37
26-Mar-2022 05:00:38,4,22.9,72.24
26-Mar-2022 05:02:09,3,22.9,53.06
26-Mar-2022 05:04:14,12,22.55,45.71
26-Mar-2022 05:06:47,5,22.2,50.61
26-Mar-2022 05:08:09,9,22.9,52.65
26-Mar-2022 05:10:44,6,22.55,50.2
26-Mar-2022 05:14:38,8,22.55,51.84
26-Mar-2022 05:17:22,7,22.9,50.2
26-Mar-2022 05:17:24,1,22.55,67.35
26-Mar-2022 05:20:32,4,22.55,72.24
26-Mar-2022 05:22:03,3,22.9,52.65
26-Mar-2022 05:24:09,12,22.2,45.31
26-Mar-2022 05:26:40,5,22.2,50.61
26-Mar-2022 05:28:04,9,22.9,52.65
26-Mar-2022 05:30:39,6,22.55,50.61
26-Mar-2022 05:34:33,8,22.55,51.84
26-Mar-2022 05:37:16,7,22.9,50.61
26-Mar-2022 05:37:17,1,22.55,67.35
26-Mar-2022 05:39:37,10,22.55,58.37
26-Mar-2022 05:40:27,4,22.55,72.65
26-Mar-2022 05:41:58,3,22.55,52.65
26-Mar-2022 05:44:03,12,22.2,45.31
26-Mar-2022 05:46:35,5,22.2,50.61
26-Mar-2022 05:47:57,9,22.9,52.65
26-Mar-2022 05:50:34,6,22.55,50.2
26-Mar-2022 05:54:27,8,22.55,51.84
26-Mar-2022 05:57:09,7,22.9,50.2
26-Mar-2022 05:57:11,1,22.2,66.94
26-Mar-2022 05:59:32,10,22.2,58.37
26-Mar-2022 06:00:22,4,22.55,72.24
26-Mar-2022 06:01:53,3,22.55,52.65
26-Mar-2022 06:03:57,12,22.2,45.31
26-Mar-2022 06:06:30,5,22.2,50.2
26-Mar-2022 06:07:51,9,22.55,52.65
26-Mar-2022 06:10:29,6,22.2,50.2
26-Mar-2022 06:14:23,8,22.2,51.84
26-Mar-2022 06:17:04,7,22.55,50.2
26-Mar-2022 06:17:05,1,22.2,67.35
26-Mar-2022 06:19:27,10,22.2,58.37
26-Mar-2022 06:20:16,4,22.55,72.65
26-Mar-2022 06:21:47,3,22.55,52.24
26-Mar-2022 06:23:52,12,22.2,45.31
26-Mar-2022 06:26:24,5,21.86,50.61
26-Mar-2022 06:27:45,9,22.55,52.65
26-Mar-2022 06:30:24,6,22.2,49.8
26-Mar-2022 06:34:18,8,22.2,51.84
26-Mar-2022 06:36:58,7,22.55,50.2
26-Mar-2022 06:37:00,1,22.2,67.35
26-Mar-2022 06:39:23,10,22.2,58.37
26-Mar-2022 06:40:11,4,22.55,72.24
26-Mar-2022 06:41:42,3,22.55,52.65
26-Mar-2022 06:43:46,12,22.2,45.31
26-Mar-2022 06:46:18,5,21.86,50.2
26-Mar-2022 06:47:39,9,22.55,52.65
26-Mar-2022 06:50:18,6,22.2,50.2
26-Mar-2022 06:56:52,7,22.55,50.61
26-Mar-2022 06:56:54,1,22.2,66.94
26-Mar-2022 06:59:17,10,22.2,58.37
26-Mar-2022 07:00:06,4,22.55,71.84
26-Mar-2022 07:01:37,3,22.55,52.65
26-Mar-2022 07:03:40,12,21.86,45.31
26-Mar-2022 07:06:12,5,21.86,50.61
26-Mar-2022 07:07:33,9,22.55,52.24
26-Mar-2022 07:10:13,6,22.2,50.2
26-Mar-2022 07:14:08,8,22.2,51.43
26-Mar-2022 07:16:47,7,22.55,50.2
26-Mar-2022 07:16:48,1,22.2,66.94
26-Mar-2022 07:19:13,10,21.86,58.37
26-Mar-2022 07:20:01,4,22.2,71.84
26-Mar-2022 07:21:31,3,22.2,52.24
26-Mar-2022 07:23:34,12,21.86,45.31
26-Mar-2022 07:26:07,5,21.86,50.2
26-Mar-2022 07:27:27,9,22.2,52.24
26-Mar-2022 07:30:09,6,22.2,50.2
26-Mar-2022 07:36:41,7,22.55,50.61
26-Mar-2022 07:36:42,1,22.2,66.94
26-Mar-2022 07:39:08,10,21.86,58.37
26-Mar-2022 07:39:56,4,22.2,72.24
26-Mar-2022 07:41:26,3,22.2,52.65
26-Mar-2022 07:43:29,12,21.86,45.31
26-Mar-2022 07:46:00,5,21.86,50.2
26-Mar-2022 07:47:21,9,22.2,52.24
26-Mar-2022 07:50:04,6,22.2,50.2
26-Mar-2022 07:53:58,8,21.86,51.84
26-Mar-2022 07:56:35,7,22.2,50.2
26-Mar-2022 07:56:37,1,22.2,66.94
26-Mar-2022 07:59:51,4,22.2,72.24
26-Mar-2022 08:01:20,3,22.2,52.24
26-Mar-2022 08:03:24,12,21.86,45.31
26-Mar-2022 08:05:55,5,21.86,50.61
26-Mar-2022 08:07:15,9,22.2,52.65
26-Mar-2022 08:09:59,6,21.86,50.2
26-Mar-2022 08:13:53,8,21.86,51.84
26-Mar-2022 08:16:29,7,22.2,50.2
26-Mar-2022 08:16:31,1,21.86,66.94
26-Mar-2022 08:18:58,10,21.86,58.37
26-Mar-2022 08:19:46,4,22.2,71.84
26-Mar-2022 08:21:15,3,22.2,52.24
26-Mar-2022 08:23:18,12,21.86,45.31
26-Mar-2022 08:25:50,5,21.51,50.61
26-Mar-2022 08:27:10,9,22.2,52.24
26-Mar-2022 08:29:55,6,21.86,50.2
26-Mar-2022 08:33:48,8,21.86,51.84
26-Mar-2022 08:36:23,7,22.2,50.2
26-Mar-2022 08:36:24,1,21.86,66.94
26-Mar-2022 08:39:41,4,22.2,71.43
26-Mar-2022 08:41:09,3,22.2,52.24
26-Mar-2022 08:43:13,12,21.86,45.31
26-Mar-2022 08:45:43,5,21.51,50.2
26-Mar-2022 08:47:04,9,22.2,52.24
26-Mar-2022 08:49:50,6,21.86,50.2
26-Mar-2022 08:53:43,8,21.86,51.84
26-Mar-2022 08:56:16,1,21.86,66.53
26-Mar-2022 08:56:17,7,22.2,50.2
26-Mar-2022 08:58:47,10,21.51,58.37
26-Mar-2022 08:59:35,4,22.2,71.43
26-Mar-2022 09:01:03,3,22.2,52.24
26-Mar-2022 09:03:06,12,21.51,45.31
26-Mar-2022 09:05:38,5,21.51,50.2
26-Mar-2022 09:06:58,9,22.2,52.24
26-Mar-2022 09:09:45,6,21.86,50.2
26-Mar-2022 09:13:38,8,21.86,51.84
26-Mar-2022 09:16:11,7,22.2,50.2
26-Mar-2022 09:16:12,1,21.86,66.53
26-Mar-2022 09:18:43,10,21.51,58.37
26-Mar-2022 09:19:30,4,21.86,71.43
26-Mar-2022 09:20:58,3,21.86,52.24
26-Mar-2022 09:23:01,12,21.51,45.31
26-Mar-2022 09:25:32,5,21.51,50.2
26-Mar-2022 09:26:52,9,21.86,52.24
26-Mar-2022 09:29:40,6,21.86,50.2
26-Mar-2022 09:36:03,1,21.86,66.94
26-Mar-2022 09:36:05,7,22.2,50.2
26-Mar-2022 09:38:38,10,21.51,58.37
26-Mar-2022 09:39:25,4,21.86,71.43
26-Mar-2022 09:40:52,3,21.86,52.24
26-Mar-2022 09:42:57,12,21.51,45.31
26-Mar-2022 09:45:27,5,21.51,50.2
26-Mar-2022 09:46:47,9,21.86,52.24
26-Mar-2022 09:49:36,6,21.86,50.2
26-Mar-2022 09:53:26,8,21.51,51.43
26-Mar-2022 09:55:57,1,21.86,66.53
26-Mar-2022 09:56:00,7,22.2,50.2
26-Mar-2022 09:59:19,4,21.86,71.84
26-Mar-2022 10:00:47,3,21.86,52.24
26-Mar-2022 10:02:50,12,21.51,45.31
26-Mar-2022 10:05:22,5,21.16,49.8
26-Mar-2022 10:06:41,9,21.86,52.24
26-Mar-2022 10:09:31,6,21.51,50.2
26-Mar-2022 10:13:21,8,21.51,51.84
26-Mar-2022 10:15:51,1,21.86,66.53
26-Mar-2022 10:15:54,7,21.86,50.2
26-Mar-2022 10:18:29,10,21.51,57.96
26-Mar-2022 10:19:14,4,21.86,71.43
26-Mar-2022 10:20:42,3,21.86,52.24
26-Mar-2022 10:22:45,12,21.51,45.31
26-Mar-2022 10:25:17,5,21.16,49.8
26-Mar-2022 10:26:36,9,21.86,52.24
26-Mar-2022 10:29:26,6,21.51,50.2
26-Mar-2022 10:35:44,1,21.51,66.53
26-Mar-2022 10:35:48,7,21.86,50.2
26-Mar-2022 10:39:09,4,21.86,71.02
26-Mar-2022 10:40:38,3,21.86,52.24
26-Mar-2022 10:42:40,12,21.16,45.31
26-Mar-2022 10:45:12,5,21.16,49.8
26-Mar-2022 10:46:32,9,21.86,52.24
26-Mar-2022 10:49:22,6,21.51,50.2
26-Mar-2022 10:53:12,8,21.51,51.43
26-Mar-2022 10:55:37,1,21.51,66.53
26-Mar-2022 10:55:44,7,21.86,50.2
26-Mar-2022 10:58:21,10,21.16,57.96
26-Mar-2022 10:59:05,4,21.86,71.43
26-Mar-2022 11:00:33,3,21.86,52.24
26-Mar-2022 11:02:35,12,21.16,45.31
26-Mar-2022 11:05:08,5,21.16,50.2
26-Mar-2022 11:06:30,9,21.86,52.24
26-Mar-2022 11:09:18,6,21.51,50.61
26-Mar-2022 11:15:32,1,21.51,66.53
26-Mar-2022 11:15:40,7,21.86,50.2
26-Mar-2022 11:18:18,10,21.16,57.96
26-Mar-2022 11:19:01,4,21.86,71.02
26-Mar-2022 11:20:30,3,21.86,52.24
26-Mar-2022 11:22:31,12,21.16,45.31
26-Mar-2022 11:25:04,5,21.16,50.2
26-Mar-2022 11:26:27,9,21.51,52.65
26-Mar-2022 11:29:15,6,21.51,50.61
26-Mar-2022 11:35:28,1,21.51,66.53
26-Mar-2022 11:35:35,7,21.86,50.2
26-Mar-2022 11:38:15,10,21.16,57.96
26-Mar-2022 11:38:58,4,21.86,71.43
26-Mar-2022 11:40:25,3,21.86,52.24
26-Mar-2022 11:42:27,12,21.16,45.31
26-Mar-2022 11:45:00,5,21.16,50.2
26-Mar-2022 11:46:24,9,21.51,52.24
26-Mar-2022 11:49:13,6,21.51,50.2
26-Mar-2022 11:53:25,8,21.51,51.43
26-Mar-2022 11:55:24,1,21.51,66.53
26-Mar-2022 11:55:31,7,21.86,50.2
26-Mar-2022 11:58:13,10,21.16,57.96
26-Mar-2022 11:58:55,4,21.86,71.02
26-Mar-2022 12:00:24,3,21.86,52.24
26-Mar-2022 12:02:23,12,21.16,45.31
26-Mar-2022 12:04:58,5,21.16,49.8
26-Mar-2022 12:06:23,9,21.51,52.24
26-Mar-2022 12:09:11,6,21.51,50.2
26-Mar-2022 12:13:01,8,21.51,51.84
26-Mar-2022 12:15:17,1,21.51,66.53
26-Mar-2022 12:15:28,7,21.86,50.2
26-Mar-2022 12:18:12,10,21.16,57.96
26-Mar-2022 12:18:52,4,21.86,71.43
26-Mar-2022 12:20:19,3,21.86,52.24
26-Mar-2022 12:22:20,12,21.16,45.31
26-Mar-2022 12:24:54,5,21.16,50.2
26-Mar-2022 12:26:19,9,21.86,52.24
26-Mar-2022 12:29:08,6,21.51,50.61
26-Mar-2022 12:32:57,8,21.51,51.84
26-Mar-2022 12:35:14,1,21.51,66.53
26-Mar-2022 12:35:24,7,21.86,50.2
26-Mar-2022 12:38:09,10,21.16,58.37
26-Mar-2022 12:38:46,4,21.86,71.43
26-Mar-2022 12:40:16,3,21.86,52.24
26-Mar-2022 12:42:17,12,21.16,45.31
26-Mar-2022 12:44:50,5,21.16,50.2
26-Mar-2022 12:46:14,9,21.86,52.24
26-Mar-2022 12:49:04,6,21.51,50.2
26-Mar-2022 12:52:54,8,21.51,51.84
26-Mar-2022 12:55:08,1,21.51,66.53
26-Mar-2022 12:55:20,7,21.86,50.2
26-Mar-2022 12:58:44,4,21.86,71.43
26-Mar-2022 13:00:14,3,21.86,52.65
26-Mar-2022 13:02:13,12,21.51,45.31
26-Mar-2022 13:04:46,5,21.16,50.2
26-Mar-2022 13:06:09,9,21.86,52.65
26-Mar-2022 13:09:01,6,21.51,50.2
26-Mar-2022 13:12:51,8,21.51,51.84
26-Mar-2022 13:15:03,1,21.51,66.53
26-Mar-2022 13:15:16,7,21.86,50.2
26-Mar-2022 13:18:40,4,21.86,71.43
26-Mar-2022 13:20:09,3,22.2,52.24
26-Mar-2022 13:22:08,12,21.51,45.31
26-Mar-2022 13:24:42,5,21.16,50.2
26-Mar-2022 13:26:04,9,21.86,52.65
26-Mar-2022 13:28:58,6,21.51,50.61
26-Mar-2022 13:32:47,8,21.86,51.84
26-Mar-2022 13:35:12,7,21.86,50.61
26-Mar-2022 13:38:02,10,21.51,58.37
26-Mar-2022 13:38:37,4,21.86,71.43
26-Mar-2022 13:40:06,3,22.2,52.24
26-Mar-2022 13:42:04,12,21.51,45.31
26-Mar-2022 13:44:38,5,21.16,49.8
26-Mar-2022 13:46:00,9,21.86,52.24
26-Mar-2022 13:48:55,6,21.51,50.2
26-Mar-2022 13:52:45,8,22.2,51.84
26-Mar-2022 13:54:52,1,21.86,66.53
26-Mar-2022 13:55:07,7,21.86,50.2
26-Mar-2022 13:58:00,10,21.51,58.37
26-Mar-2022 13:58:35,4,22.2,71.02
26-Mar-2022 14:00:03,3,22.55,52.24
26-Mar-2022 14:02:02,12,21.51,45.31
26-Mar-2022 14:04:49,5,21.51,49.8
26-Mar-2022 14:06:49,9,22.2,52.24
26-Mar-2022 14:08:53,6,21.86,50.61
26-Mar-2022 14:12:43,8,22.2,51.84
26-Mar-2022 14:14:49,1,21.86,66.53
26-Mar-2022 14:15:04,7,21.86,50.2
26-Mar-2022 14:17:58,10,21.86,57.96
26-Mar-2022 14:18:38,4,22.2,71.43
26-Mar-2022 14:19:57,3,22.55,52.24
26-Mar-2022 14:21:57,12,21.86,45.31
26-Mar-2022 14:24:30,5,21.51,49.8
26-Mar-2022 14:25:51,9,22.2,52.65
26-Mar-2022 14:28:49,6,21.86,50.2
26-Mar-2022 14:32:39,8,22.55,51.43
26-Mar-2022 14:34:42,1,21.86,66.53
26-Mar-2022 14:35:00,7,21.86,50.2
26-Mar-2022 14:37:52,10,22.2,58.37
26-Mar-2022 14:38:27,4,22.2,71.84
26-Mar-2022 14:39:52,3,22.9,52.24
26-Mar-2022 14:41:50,12,21.86,45.31
26-Mar-2022 14:44:25,5,21.51,49.8
26-Mar-2022 14:45:46,9,22.2,52.65
26-Mar-2022 14:48:44,6,21.86,50.2
26-Mar-2022 14:52:34,8,22.9,51.84
26-Mar-2022 14:54:35,1,21.86,66.12
26-Mar-2022 14:54:54,7,22.2,50.2
26-Mar-2022 14:57:48,10,22.55,57.96
26-Mar-2022 14:58:22,4,22.55,71.43
26-Mar-2022 14:59:46,3,22.9,52.24
26-Mar-2022 15:01:45,12,22.2,44.9
26-Mar-2022 15:04:20,5,21.51,49.8
26-Mar-2022 15:05:40,9,22.55,52.65
26-Mar-2022 15:05:54,11,22.2,68.57
26-Mar-2022 15:08:40,6,21.86,50.2
26-Mar-2022 15:12:29,8,23.24,51.43
26-Mar-2022 15:14:29,1,21.86,66.12
26-Mar-2022 15:14:49,7,22.2,50.2
26-Mar-2022 15:18:18,4,22.9,71.43
26-Mar-2022 15:19:41,3,23.24,52.24
26-Mar-2022 15:21:40,12,22.55,44.9
26-Mar-2022 15:24:15,5,21.86,49.8
26-Mar-2022 15:25:35,9,22.55,52.65
26-Mar-2022 15:25:49,11,22.2,68.57
26-Mar-2022 15:28:36,6,22.2,50.2
26-Mar-2022 15:32:26,8,23.24,51.43
26-Mar-2022 15:34:24,1,22.2,66.12
26-Mar-2022 15:34:43,7,22.2,49.8
26-Mar-2022 15:37:39,10,22.9,57.96
26-Mar-2022 15:38:13,4,22.9,71.02
26-Mar-2022 15:39:37,3,23.59,52.24
26-Mar-2022 15:41:34,12,22.55,45.31
26-Mar-2022 15:44:10,5,21.86,49.8
26-Mar-2022 15:45:30,9,22.9,52.24
26-Mar-2022 15:45:43,11,22.55,67.76
26-Mar-2022 15:48:31,6,22.2,49.8
26-Mar-2022 15:54:20,1,22.2,66.12
26-Mar-2022 15:54:37,7,22.2,49.8
26-Mar-2022 15:57:34,10,23.24,57.96
26-Mar-2022 15:58:08,4,23.24,71.02
26-Mar-2022 15:59:31,3,23.59,52.24
26-Mar-2022 16:04:05,5,22.2,49.39
26-Mar-2022 16:05:24,9,22.9,52.24
26-Mar-2022 16:05:38,11,22.55,67.76
26-Mar-2022 16:08:27,6,22.2,50.2
26-Mar-2022 16:14:14,1,22.2,66.12
26-Mar-2022 16:14:32,7,22.55,49.39
26-Mar-2022 16:17:30,10,23.59,57.55
26-Mar-2022 16:18:03,4,23.24,71.43
26-Mar-2022 16:19:26,3,23.94,51.84
26-Mar-2022 16:21:24,12,22.9,44.9
26-Mar-2022 16:24:00,5,22.2,49.39
26-Mar-2022 16:25:19,9,23.24,52.24
26-Mar-2022 16:25:32,11,22.9,67.76
26-Mar-2022 16:28:23,6,22.55,49.8
26-Mar-2022 16:32:09,8,23.94,51.02
26-Mar-2022 16:34:08,1,22.55,65.71
26-Mar-2022 16:34:27,7,22.55,49.39
26-Mar-2022 16:37:25,10,23.94,57.55
26-Mar-2022 16:37:57,4,23.59,71.02
26-Mar-2022 16:39:21,3,23.94,52.24
26-Mar-2022 16:41:19,12,22.9,44.9
26-Mar-2022 16:43:55,5,22.2,49.39
26-Mar-2022 16:45:13,9,23.24,52.24
26-Mar-2022 16:45:26,11,22.9,67.76
26-Mar-2022 16:48:19,6,22.55,49.8
26-Mar-2022 16:52:03,8,24.29,51.02
26-Mar-2022 16:54:01,1,22.55,65.71
26-Mar-2022 16:54:22,7,22.55,49.39
26-Mar-2022 16:57:21,10,24.29,57.55
26-Mar-2022 16:57:52,4,23.59,70.61
26-Mar-2022 16:59:15,3,23.94,52.24
26-Mar-2022 17:01:14,12,22.9,44.9
26-Mar-2022 17:03:50,5,22.55,49.39
26-Mar-2022 17:05:08,9,23.24,52.24
26-Mar-2022 17:08:15,6,22.55,49.8
26-Mar-2022 17:13:54,1,22.55,65.71
26-Mar-2022 17:14:17,7,22.55,49.39
26-Mar-2022 17:17:16,10,24.63,57.14
26-Mar-2022 17:17:46,4,23.94,70.61
26-Mar-2022 17:19:10,3,23.94,51.84
26-Mar-2022 17:21:09,12,23.24,44.9
26-Mar-2022 17:23:44,5,22.55,49.39
26-Mar-2022 17:25:01,9,23.59,52.24
26-Mar-2022 17:25:15,11,23.24,67.35
26-Mar-2022 17:28:10,6,22.55,49.8
26-Mar-2022 17:33:48,1,22.55,65.71
26-Mar-2022 17:34:11,7,22.9,49.39
26-Mar-2022 17:37:10,10,24.63,57.14
26-Mar-2022 17:37:40,4,23.94,70.61
26-Mar-2022 17:39:04,3,24.29,51.84
26-Mar-2022 17:41:05,12,23.24,44.9
26-Mar-2022 17:43:39,5,22.55,49.39
26-Mar-2022 17:44:55,9,23.59,52.24
26-Mar-2022 17:45:10,11,23.24,67.76
26-Mar-2022 17:48:06,6,22.9,49.39
26-Mar-2022 17:51:45,8,24.63,50.61
26-Mar-2022 17:53:42,1,22.9,65.71
26-Mar-2022 17:57:04,10,24.98,57.14
26-Mar-2022 17:57:35,4,23.94,70.61
26-Mar-2022 17:58:59,3,24.29,51.84
26-Mar-2022 18:01:00,12,23.59,44.9
26-Mar-2022 18:03:33,5,22.9,48.98
26-Mar-2022 18:04:49,9,23.94,52.24
26-Mar-2022 18:05:05,11,23.24,67.76
26-Mar-2022 18:08:03,6,22.9,49.8
26-Mar-2022 18:13:37,1,22.9,65.71
26-Mar-2022 18:14:01,7,22.9,49.39
26-Mar-2022 18:16:58,10,24.98,57.14
26-Mar-2022 18:17:30,4,23.94,70.2
26-Mar-2022 18:18:53,3,24.29,51.84
26-Mar-2022 18:20:56,12,23.59,44.9
26-Mar-2022 18:23:28,5,22.9,49.39
26-Mar-2022 18:24:43,9,23.94,52.24
26-Mar-2022 18:25:00,11,23.59,67.76
26-Mar-2022 18:27:59,6,23.24,49.8
26-Mar-2022 18:31:34,8,24.63,50.61
26-Mar-2022 18:33:30,1,22.9,65.31
26-Mar-2022 18:33:56,7,22.9,48.98
26-Mar-2022 18:36:52,10,24.98,56.73
